0.00000	-0.01494
0.00004	-0.01504
0.00008	-0.01514
0.00012	-0.01524
0.00016	-0.01535
0.00020	-0.01546
0.00024	-0.01557
0.00028	-0.01569
0.00032	-0.0158
0.00036	-0.01592
0.00040	-0.01604
0.00044	-0.01617
0.00048	-0.0163
0.00052	-0.01643
0.00056	-0.01656
0.00060	-0.01669
0.00064	-0.01683
0.00068	-0.01696
0.00072	-0.0171
0.00076	-0.01724
0.00080	-0.01739
0.00084	-0.01753
0.00088	-0.01768
0.00092	-0.01783
0.00096	-0.01798
0.00100	-0.01813
0.00104	-0.01829
0.00108	-0.01844
0.00112	-0.0186
0.00116	-0.01876
0.00120	-0.01892
0.00124	-0.01908
0.00128	-0.01924
0.00132	-0.0194
0.00136	-0.01957
0.00140	-0.01973
0.00144	-0.0199
0.00148	-0.02006
0.00152	-0.02023
0.00156	-0.0204
0.00160	-0.02057
0.00164	-0.02074
0.00168	-0.02091
0.00172	-0.02108
0.00176	-0.02126
0.00180	-0.02143
0.00184	-0.0216
0.00188	-0.02178
0.00192	-0.02195
0.00196	-0.02213
0.00200	-0.0223
0.00204	-0.02247
0.00208	-0.02264
0.00212	-0.02281
0.00216	-0.02298
0.00220	-0.02315
0.00224	-0.02332
0.00228	-0.02349
0.00232	-0.02366
0.00236	-0.02383
0.00240	-0.024
0.00244	-0.02417
0.00248	-0.02434
0.00252	-0.0245
0.00256	-0.02467
0.00260	-0.02484
0.00264	-0.02501
0.00268	-0.02517
0.00272	-0.02534
0.00276	-0.02551
0.00280	-0.02567
0.00284	-0.02583
0.00288	-0.026
0.00292	-0.02616
0.00296	-0.02632
0.00300	-0.02648
0.00304	-0.02664
0.00308	-0.0268
0.00312	-0.02696
0.00316	-0.02712
0.00320	-0.02727
0.00324	-0.02743
0.00328	-0.02758
0.00332	-0.02773
0.00336	-0.02789
0.00340	-0.02804
0.00344	-0.02818
0.00348	-0.02833
0.00352	-0.02848
0.00356	-0.02862
0.00360	-0.02876
0.00364	-0.02891
0.00368	-0.02905
0.00372	-0.02918
0.00376	-0.02932
0.00380	-0.02945
0.00384	-0.02959
0.00388	-0.02972
0.00392	-0.02985
0.00396	-0.02997
0.00400	-0.0301
0.00404	-0.0302
0.00408	-0.0303
0.00412	-0.0304
0.00416	-0.0305
0.00420	-0.0306
0.00424	-0.03069
0.00428	-0.03078
0.00432	-0.03087
