0	-0.00007
0.00004	-0.00011
0.00008	-0.00015
0.00012	-0.00019
0.00016	-0.00024
0.0002	-0.00028
0.00024	-0.00033
0.00028	-0.00038
0.00032	-0.00043
0.00036	-0.00048
0.0004	-0.00053
0.00044	-0.00059
0.00048	-0.00064
0.00052	-0.0007
0.00056	-0.00076
0.0006	-0.00082
0.00064	-0.00088
0.00068	-0.00095
0.00072	-0.00101
0.00076	-0.00108
0.0008	-0.00115
0.00084	-0.00122
0.00088	-0.00129
0.00092	-0.00136
0.00096	-0.00144
0.001	-0.00151
0.00104	-0.00159
0.00108	-0.00167
0.00112	-0.00175
0.00116	-0.00183
0.0012	-0.00192
0.00124	-0.002
0.00128	-0.00209
0.00132	-0.00218
0.00136	-0.00227
0.0014	-0.00236
0.00144	-0.00246
0.00148	-0.00255
0.00152	-0.00265
0.00156	-0.00275
0.0016	-0.00285
0.00164	-0.00295
0.00168	-0.00305
0.00172	-0.00315
0.00176	-0.00326
0.0018	-0.00337
0.00184	-0.00348
0.00188	-0.00359
0.00192	-0.0037
0.00196	-0.00381
0.002	-0.00393
0.00204	-0.00406
0.00208	-0.0042
0.00212	-0.00434
0.00216	-0.00448
0.0022	-0.00462
0.00224	-0.00476
0.00228	-0.0049
0.00232	-0.00505
0.00236	-0.0052
0.0024	-0.00534
0.00244	-0.00549
0.00248	-0.00564
0.00252	-0.00579
0.00256	-0.00594
0.0026	-0.00609
0.00264	-0.00625
0.00268	-0.0064
0.00272	-0.00656
0.00276	-0.00671
0.0028	-0.00687
0.00284	-0.00703
0.00288	-0.00718
0.00292	-0.00734
0.00296	-0.0075
0.003	-0.00766
0.00304	-0.00782
0.00308	-0.00798
0.00312	-0.00814
0.00316	-0.00831
0.0032	-0.00847
0.00324	-0.00863
0.00328	-0.00879
0.00332	-0.00895
0.00336	-0.00912
0.0034	-0.00928
0.00344	-0.00944
0.00348	-0.00961
0.00352	-0.00977
0.00356	-0.00993
0.0036	-0.0101
0.00364	-0.01026
0.00368	-0.01042
0.00372	-0.01058
0.00376	-0.01075
0.0038	-0.01091
0.00384	-0.01107
0.00388	-0.01123
0.00392	-0.01139
0.00396	-0.01155
0.004	-0.01171
0.00404	-0.01187
0.00408	-0.01202
0.00412	-0.01218
0.00416	-0.01234
0.0042	-0.01249
0.00424	-0.01265
0.00428	-0.0128
0.00432	-0.01295
0.00436	-0.0131
0.0044	-0.01326
0.00444	-0.0134
0.00448	-0.01355
0.00452	-0.0137
0.00456	-0.01385
0.0046	-0.01399
0.00464	-0.01414
0.00468	-0.01428
0.00472	-0.01442
0.00476	-0.01457
0.0048	-0.01471
0.00484	-0.01484
0.00488	-0.01498
0.00492	-0.01512
0.00496	-0.01525
0.005	-0.01538
0.00504	-0.01551
0.00508	-0.01564
0.00512	-0.01577
0.00516	-0.0159
0.0052	-0.01602
0.00524	-0.01615
0.00528	-0.01627
0.00532	-0.01639
0.00536	-0.0165
0.0054	-0.01662
0.00544	-0.01673
0.00548	-0.01684
0.00552	-0.01695
0.00556	-0.01706
0.0056	-0.01717
0.00564	-0.01727
0.00568	-0.01737
0.00572	-0.01747
0.00576	-0.01757
0.0058	-0.01766
0.00584	-0.01775
0.00588	-0.01784
0.00592	-0.01793
0.00596	-0.01802
0.006	-0.0181
0.00604	-0.01815
0.00608	-0.01821
0.00612	-0.01826
0.00616	-0.0183
0.0062	-0.01835
0.00624	-0.01839
0.00628	-0.01843
0.00632	-0.01847
0.00636	-0.01851
0.0064	-0.01854
0.00644	-0.01857
0.00648	-0.0186
0.00652	-0.01862
0.00656	-0.01865
0.0066	-0.01867
0.00664	-0.01869
0.00668	-0.01871
0.00672	-0.01872
0.00676	-0.01874
0.0068	-0.01875
0.00684	-0.01876
0.00688	-0.01877
0.00692	-0.01877
0.00696	-0.01877
0.007	-0.01878
0.00704	-0.01877
0.00708	-0.01877
0.00712	-0.01877
0.00716	-0.01876
0.0072	-0.01875
0.00724	-0.01874
0.00728	-0.01873
0.00732	-0.01872
0.00736	-0.0187
0.0074	-0.01868
0.00744	-0.01867
0.00748	-0.01864
0.00752	-0.01862
0.00756	-0.0186
0.0076	-0.01857
0.00764	-0.01855
0.00768	-0.01852
0.00772	-0.01849
0.00776	-0.01845
0.0078	-0.01842
0.00784	-0.01838
0.00788	-0.01835
0.00792	-0.01831
0.00796	-0.01827
0.008	-0.01823
0.00804	-0.01816
0.00808	-0.01809
0.00812	-0.01802
0.00816	-0.01794
0.0082	-0.01787
0.00824	-0.01779
0.00828	-0.01771
0.00832	-0.01764
0.00836	-0.01756
0.0084	-0.01748
0.00844	-0.0174
0.00848	-0.01732
0.00852	-0.01724
0.00856	-0.01716
0.0086	-0.01708
0.00864	-0.017
0.00868	-0.01692
0.00872	-0.01684
0.00876	-0.01676
0.0088	-0.01668
0.00884	-0.0166
0.00888	-0.01652
0.00892	-0.01644
0.00896	-0.01636
0.009	-0.01629
0.00904	-0.01621
0.00908	-0.01613
0.00912	-0.01606
0.00916	-0.01599
0.0092	-0.01592
0.00924	-0.01584
0.00928	-0.01577
0.00932	-0.01571
0.00936	-0.01564
0.0094	-0.01558
0.00944	-0.01551
0.00948	-0.01545
0.00952	-0.01539
0.00956	-0.01533
0.0096	-0.01528
0.00964	-0.01523
0.00968	-0.01518
